tau1_axis,tau2_axis
0.035399999999999945,0
0.03559999999999995,0
0.03579999999999995,0
0.03599999999999995,0
0.036199999999999954,0
0.03639999999999995,0
0.03659999999999996,0
0.03679999999999996,0
0.036999999999999963,0
0.03719999999999996,0
0.03739999999999996,0
0.03759999999999997,0
0.037799999999999966,0
0.03799999999999997,0
0.03819999999999997,0
0.038399999999999976,0
0.038599999999999975,0
0.03879999999999997,0
0.03899999999999998,0
0.03919999999999998,0
0.039399999999999984,0
0.03959999999999998,0
0.03979999999999999,0
0.03999999999999999,0
0.04019999999999999,0
0.04039999999999999,0
0.04059999999999999,0
0.040799999999999996,0
0.040999999999999995,0
0.0412,0
0.0414,0
0.041600000000000005,0
0.041800000000000004,0
0.042,0
0.04220000000000001,0
0.04240000000000001,0
0.04260000000000001,0
0.04280000000000001,0
0.04300000000000002,0
0.043200000000000016,0
0.043400000000000015,0
0.04360000000000002,0
0.04380000000000002,0
0.044000000000000025,0
0.044200000000000024,0
0.04440000000000003,0
0.04460000000000003,0
0.04480000000000003,0
0.04500000000000003,0
0.04520000000000003,0
0.04540000000000004,0
0.045600000000000036,0
0.04580000000000004,0
0.04600000000000004,0
0.04620000000000005,0
0.046400000000000045,0
0.046600000000000044,0
0.04680000000000005,0
0.04700000000000005,0
0.047200000000000054,0
0.04740000000000005,0
0.04760000000000006,0
0.04780000000000006,0
0.048000000000000057,0
0.04820000000000006,0
0.04840000000000006,0
0.04860000000000007,0
0.048800000000000066,0
0.04900000000000007,0
0.04920000000000007,0
0.04940000000000007,0
0.049600000000000075,0
0.04980000000000007,0
0.05000000000000008,0
0.05020000000000008,0
0.050400000000000084,0
0.05060000000000008,0
0.05080000000000008,0
0.05100000000000009,0
0.051200000000000086,0
0.05140000000000009,0
0.05160000000000009,0
0.051800000000000096,0
0.052000000000000095,0
0.052200000000000094,0
0.0524000000000001,0
0.0526000000000001,0
0.052800000000000104,0
0.0530000000000001,0
0.05320000000000011,0
0.05340000000000011,0
0.05360000000000011,0
0.05380000000000011,0
0.05400000000000011,0
0.054200000000000116,0
0.054400000000000115,0
0.05460000000000012,0
0.05480000000000012,0
0.055000000000000125,0
0.055200000000000124,0
0.05540000000000012,0
0.05560000000000013,0
0.05580000000000013,0
0.05600000000000013,0
0.05620000000000013,0
0.05640000000000014,0
0.056600000000000136,0
0.056800000000000135,0
0.05700000000000014,0
0.05720000000000014,0
0.057400000000000145,0
0.057600000000000144,0
0.05780000000000015,0
0.05800000000000015,0
0.05820000000000015,0
0.05840000000000015,0
0.05860000000000015,0
0.05880000000000016,0
0.059000000000000156,0
0.05920000000000016,0
0.05940000000000016,0
0.05960000000000016,0
0.059800000000000166,0
0.060000000000000164,0
0.06020000000000017,0
0.06040000000000017,0
0.060600000000000175,0
0.06080000000000017,0
0.06100000000000018,0
0.06120000000000018,0
0.06140000000000018,0
0.06160000000000018,0
0.06180000000000018,0
0.06200000000000019,0
0.062200000000000186,0
0.06240000000000019,0
0.06260000000000018,0
0.06280000000000019,0
0.0630000000000002,0
0.0632000000000002,0
0.06340000000000019,0
0.0636000000000002,0
0.0638000000000002,0
0.0640000000000002,0
0.0642000000000002,0
0.06440000000000021,0
0.06460000000000021,0
0.0648000000000002,0
0.06500000000000021,0
0.06520000000000022,0
0.06540000000000022,0
0.06560000000000021,0
0.06580000000000022,0
0.06600000000000023,0
0.06620000000000022,0
0.06640000000000022,0
0.06660000000000023,0
0.06680000000000023,0
0.06700000000000023,0
0.06720000000000023,0
0.06740000000000024,0
0.06760000000000023,0
0.06780000000000024,0
0.06800000000000024,0
0.06820000000000025,0
0.06840000000000024,0
0.06860000000000024,0
0.06880000000000025,0
0.06900000000000024,0
0.06920000000000025,0
0.06940000000000025,0
0.06960000000000026,0
0.06980000000000025,0
0.07000000000000026,0
0.07020000000000026,0
0.07040000000000025,0
0.07060000000000026,0
0.07080000000000027,0
0.07100000000000027,0
0.07120000000000026,0
0.07140000000000027,0
0.07160000000000027,0
0.07180000000000027,0
0.07200000000000027,0
0.07220000000000028,0
0.07240000000000028,0
0.07260000000000028,0
0.07280000000000028,0
0.07300000000000029,0
0.07320000000000028,0
0.07340000000000028,0
0.07360000000000029,0
0.0738000000000003,0
0.07400000000000029,0
0.0742000000000003,0
0.0744000000000003,0
0.07460000000000029,0
0.0748000000000003,0
0.0750000000000003,0
0.07520000000000031,0
0.0754000000000003,0
0.0756000000000003,0
0.07580000000000031,0
0.0760000000000003,0
0.07620000000000031,0
0.07640000000000031,0
0.07660000000000032,0
0.07680000000000031,0
0.07700000000000032,0
0.07720000000000032,0
0.07740000000000032,0
0.07760000000000032,0
0.07780000000000033,0
0.07800000000000033,0
0.07820000000000032,0
0.07840000000000033,0
0.07860000000000034,0
0.07880000000000033,0
0.07900000000000033,0
0.07920000000000034,0
0.07940000000000035,0
0.07960000000000034,0
0.07980000000000034,0
0.08000000000000035,0
0.08020000000000035,0
0.08040000000000035,0
0.08060000000000035,0
0.08080000000000036,0
0.08100000000000035,0
0.08120000000000036,0
0.08140000000000036,0
0.08160000000000037,0
0.08180000000000036,0
0.08200000000000036,0
0.08220000000000037,0
0.08240000000000036,0
0.08260000000000037,0
0.08280000000000037,0
0.08300000000000038,0
0.08320000000000037,0
0.08340000000000038,0
0.08360000000000038,0
0.08380000000000037,0
0.08400000000000038,0
0.08420000000000039,0
0.08440000000000039,0
0.08460000000000038,0
0.08480000000000039,0
0.0850000000000004,0
0.08520000000000039,0
0.08540000000000039,0
0.0856000000000004,0
0.0858000000000004,0
0.0860000000000004,0
0.0862000000000004,0
0.08640000000000041,0
0.0866000000000004,0
0.0868000000000004,0
0.08700000000000041,0
0.08720000000000042,0
0.08740000000000041,0
0.08760000000000041,0
0.08780000000000042,0
0.08800000000000041,0
0.08820000000000042,0
0.08840000000000042,0
0.08860000000000043,0
0.08880000000000042,0
0.08900000000000043,0
0.08920000000000043,0
0.08940000000000042,0
0.08960000000000043,0
0.08980000000000044,0
0.09000000000000044,0
0.09020000000000043,0
0.09040000000000044,0
0.09060000000000044,0
0.09080000000000044,0
0.09100000000000044,0
0.09120000000000045,0
0.09140000000000045,0
0.09160000000000044,0
0.09180000000000045,0
0.09200000000000046,0
0.09220000000000045,0
0.09240000000000045,0
0.09260000000000046,0
0.09280000000000047,0
0.09300000000000046,0
0.09320000000000046,0
0.09340000000000047,0
0.09360000000000047,0
0.09380000000000047,0
0.09400000000000047,0
0.09420000000000048,0
0.09440000000000047,0
0.09460000000000048,0
0.09480000000000048,0
0.09500000000000049,0
0.09520000000000048,0
0.09540000000000048,0
0.09560000000000049,0
0.09580000000000048,0
0.09600000000000049,0
0.0962000000000005,0
0.0964000000000005,0
0.09660000000000049,0
0.0968000000000005,0
0.0970000000000005,0
0.0972000000000005,0
0.0974000000000005,0
0.0976000000000005,0
0.09780000000000051,0
0.0980000000000005,0
0.09820000000000051,0
0.09840000000000051,0
0.0986000000000005,0
0.09880000000000051,0
0.09900000000000052,0
0.09920000000000052,0
0.09940000000000052,0
0.09960000000000052,0
0.09980000000000053,0
0.10000000000000052,0
