tau1_axis,tau2_axis
0.06989999999999975,0
0.06999999999999976,0
0.07009999999999975,0
0.07019999999999975,0
0.07029999999999974,0
0.07039999999999973,0
0.07049999999999973,0
0.07059999999999972,0
0.07069999999999971,0
0.07079999999999971,0
0.0708999999999997,0
0.0709999999999997,0
0.07109999999999969,0
0.07119999999999968,0
0.07129999999999968,0
0.07139999999999967,0
0.07149999999999966,0
0.07159999999999966,0
0.07169999999999965,0
0.07179999999999966,0
0.07189999999999964,0
0.07199999999999963,0
0.07209999999999964,0
0.07219999999999963,0
0.07229999999999963,0
0.07239999999999962,0
0.0724999999999996,0
0.07259999999999961,0
0.0726999999999996,0
0.07279999999999959,0
0.07289999999999959,0
0.07299999999999958,0
0.07309999999999958,0
0.07319999999999957,0
0.07329999999999956,0
0.07339999999999956,0
0.07349999999999955,0
0.07359999999999954,0
0.07369999999999954,0
0.07379999999999953,0
0.07389999999999954,0
0.07399999999999952,0
0.07409999999999951,0
0.07419999999999952,0
0.0742999999999995,0
0.07439999999999951,0
0.0744999999999995,0
0.07459999999999949,0
0.07469999999999949,0
0.07479999999999948,0
0.07489999999999947,0
0.07499999999999947,0
0.07509999999999946,0
0.07519999999999946,0
0.07529999999999945,0
0.07539999999999944,0
0.07549999999999944,0
0.07559999999999943,0
0.07569999999999942,0
0.07579999999999942,0
0.07589999999999941,0
0.07599999999999942,0
0.0760999999999994,0
0.0761999999999994,0
0.0762999999999994,0
0.07639999999999939,0
0.07649999999999939,0
0.07659999999999938,0
0.07669999999999937,0
0.07679999999999937,0
0.07689999999999936,0
0.07699999999999935,0
0.07709999999999935,0
0.07719999999999934,0
0.07729999999999934,0
0.07739999999999933,0
0.07749999999999932,0
0.07759999999999932,0
0.07769999999999931,0
0.0777999999999993,0
0.0778999999999993,0
0.07799999999999929,0
0.0780999999999993,0
0.07819999999999928,0
0.07829999999999927,0
0.07839999999999928,0
0.07849999999999926,0
0.07859999999999927,0
0.07869999999999926,0
0.07879999999999925,0
0.07889999999999925,0
0.07899999999999924,0
0.07909999999999923,0
0.07919999999999923,0
0.07929999999999922,0
0.07939999999999922,0
0.07949999999999921,0
0.0795999999999992,0
0.0796999999999992,0
0.07979999999999919,0
0.07989999999999918,0
0.07999999999999918,0
0.08009999999999917,0
0.08019999999999917,0
0.08029999999999916,0
0.08039999999999915,0
0.08049999999999916,0
0.08059999999999914,0
0.08069999999999915,0
0.08079999999999914,0
0.08089999999999913,0
0.08099999999999913,0
0.08109999999999912,0
0.0811999999999991,0
0.08129999999999911,0
0.0813999999999991,0
0.0814999999999991,0
0.08159999999999909,0
0.08169999999999908,0
0.08179999999999908,0
0.08189999999999907,0
0.08199999999999906,0
0.08209999999999906,0
0.08219999999999905,0
0.08229999999999905,0
0.08239999999999904,0
0.08249999999999903,0
0.08259999999999904,0
0.08269999999999902,0
0.08279999999999903,0
0.08289999999999902,0
0.082999999999999,0
0.08309999999999901,0
0.083199999999999,0
0.08329999999999899,0
0.08339999999999899,0
0.08349999999999898,0
0.08359999999999898,0
0.08369999999999897,0
0.08379999999999896,0
0.08389999999999896,0
0.08399999999999895,0
0.08409999999999895,0
0.08419999999999894,0
0.08429999999999893,0
0.08439999999999893,0
0.08449999999999892,0
0.08459999999999891,0
0.08469999999999892,0
0.0847999999999989,0
0.0848999999999989,0
0.0849999999999989,0
0.08509999999999888,0
0.08519999999999889,0
0.08529999999999888,0
0.08539999999999887,0
0.08549999999999887,0
0.08559999999999886,0
0.08569999999999886,0
0.08579999999999885,0
0.08589999999999884,0
0.08599999999999884,0
0.08609999999999883,0
0.08619999999999883,0
0.08629999999999882,0
0.08639999999999881,0
0.08649999999999881,0
0.0865999999999988,0
0.08669999999999879,0
0.0867999999999988,0
0.08689999999999878,0
0.08699999999999879,0
0.08709999999999878,0
0.08719999999999876,0
0.08729999999999877,0
0.08739999999999876,0
0.08749999999999875,0
0.08759999999999875,0
0.08769999999999874,0
0.08779999999999874,0
0.08789999999999873,0
0.08799999999999872,0
0.08809999999999872,0
0.08819999999999871,0
0.08829999999999871,0
0.0883999999999987,0
0.08849999999999869,0
0.0885999999999987,0
0.08869999999999868,0
0.08879999999999867,0
0.08889999999999867,0
0.08899999999999866,0
0.08909999999999867,0
0.08919999999999866,0
0.08929999999999864,0
0.08939999999999865,0
0.08949999999999864,0
0.08959999999999863,0
0.08969999999999863,0
0.08979999999999862,0
0.08989999999999862,0
0.08999999999999861,0
0.0900999999999986,0
0.0901999999999986,0
0.09029999999999859,0
0.09039999999999859,0
0.09049999999999858,0
0.09059999999999857,0
0.09069999999999857,0
0.09079999999999856,0
0.09089999999999855,0
0.09099999999999855,0
0.09109999999999854,0
0.09119999999999855,0
0.09129999999999854,0
0.09139999999999852,0
0.09149999999999853,0
0.09159999999999852,0
0.0916999999999985,0
0.09179999999999851,0
0.0918999999999985,0
0.0919999999999985,0
0.09209999999999849,0
0.09219999999999848,0
0.09229999999999848,0
0.09239999999999847,0
0.09249999999999847,0
0.09259999999999846,0
0.09269999999999845,0
0.09279999999999845,0
0.09289999999999844,0
0.09299999999999843,0
0.09309999999999843,0
0.09319999999999842,0
0.09329999999999843,0
0.09339999999999841,0
0.0934999999999984,0
0.0935999999999984,0
0.0936999999999984,0
0.09379999999999838,0
0.09389999999999839,0
0.09399999999999838,0
0.09409999999999838,0
0.09419999999999837,0
0.09429999999999836,0
0.09439999999999836,0
0.09449999999999835,0
0.09459999999999835,0
0.09469999999999834,0
0.09479999999999833,0
0.09489999999999833,0
0.09499999999999832,0
0.09509999999999831,0
0.09519999999999831,0
0.0952999999999983,0
0.0953999999999983,0
0.0954999999999983,0
0.09559999999999828,0
0.09569999999999829,0
0.09579999999999828,0
0.09589999999999826,0
0.09599999999999827,0
0.09609999999999826,0
0.09619999999999826,0
0.09629999999999825,0
0.09639999999999824,0
0.09649999999999824,0
0.09659999999999823,0
0.09669999999999823,0
0.09679999999999822,0
0.09689999999999821,0
0.09699999999999821,0
0.0970999999999982,0
0.09719999999999819,0
0.0972999999999982,0
0.09739999999999818,0
0.09749999999999819,0
0.09759999999999817,0
0.09769999999999816,0
0.09779999999999817,0
0.09789999999999816,0
0.09799999999999816,0
0.09809999999999815,0
0.09819999999999814,0
0.09829999999999814,0
0.09839999999999813,0
0.09849999999999812,0
0.09859999999999812,0
0.09869999999999811,0
0.09879999999999811,0
0.0988999999999981,0
0.09899999999999809,0
0.09909999999999809,0
0.09919999999999808,0
0.09929999999999807,0
0.09939999999999807,0
0.09949999999999806,0
0.09959999999999807,0
0.09969999999999805,0
0.09979999999999804,0
0.09989999999999805,0
0.09999999999999803,0
